,AAPL,AMZN,GOOGL,MSFT
2006-04-27,2.0894,1.7827,10.5071,19.3117
2006-04-28,2.1204,1.7563,10.4548,17.1148
2006-05-01,2.0966,1.7253,9.9785,17.214
2006-05-02,2.1575,1.7149,9.876,17.0156
2006-05-03,2.143,1.6939,9.8602,16.4203
2006-05-04,2.1427,1.7194,9.8747,16.6116
2006-05-05,2.1656,1.7478,9.8635,16.8667
2006-05-08,2.1656,1.7303,9.8755,16.8171
2006-05-09,2.1397,1.7378,10.2262,16.7392
2006-05-10,2.1267,1.7039,10.0806,16.8455
2006-05-11,2.0529,1.6725,9.6809,16.4557
2006-05-12,2.0394,1.6326,9.3589,16.4203
2006-05-15,2.0421,1.6351,9.4107,16.4699
2006-05-16,1.9575,1.6341,9.2881,16.3703
2006-05-17,1.9659,1.5767,9.3682,16.1711
2006-05-18,1.9032,1.6266,9.2804,16.2422
2006-05-19,1.9433,1.6929,9.2561,16.0501
2006-05-22,1.9093,1.7373,9.2794,16.2778
2006-05-23,1.9023,1.6839,9.3952,16.2137
2006-05-24,1.908,1.7553,9.537,16.7189
2006-05-25,1.9379,1.7772,9.5805,16.8896
2006-05-26,1.9143,1.7992,9.5395,16.8754
2006-05-30,1.8442,1.7278,9.3041,16.4699
2006-05-31,1.8005,1.7263,9.3011,16.1141
2006-06-01,1.8728,1.7493,9.5713,16.2351
2006-06-02,1.8574,1.7338,9.4917,16.1924
2006-06-05,1.8074,1.6705,9.3667,16.0074
2006-06-06,1.7991,1.6665,9.7557,15.7442
2006-06-07,1.7642,1.6844,9.6686,15.6802
2006-06-08,1.8303,1.6735,9.8385,15.73
2006-06-09,1.793,1.6899,9.7131,15.6731
2006-06-12,1.7171,1.676,9.5443,15.4454
2006-06-13,1.7571,1.6695,9.669,15.3031
2006-06-14,1.7354,1.68,9.6156,15.5663
2006-06-15,1.7888,1.7438,9.7809,15.7015
2006-06-16,1.7339,1.7503,9.7734,15.7229
2006-06-19,1.7231,1.7493,9.7094,16.043
2006-06-20,1.7312,1.7697,9.6851,16.0501
2006-06-21,1.743,1.8281,10.0593,16.4201
2006-06-22,1.7948,1.8141,10.0048,16.2778
2006-06-23,1.7722,1.8231,10.1276,16.0074
2006-06-26,1.777,1.8341,10.1116,16.2351
2006-06-27,1.73,1.8196,10.0641,16.2635
2006-06-28,1.6875,1.8306,10.1589,16.477
2006-06-29,1.7764,1.9214,10.4516,16.6977
2006-06-30,1.7252,1.9294,10.4896,16.5766
2006-07-03,1.7457,1.9259,10.5864,16.8612
2006-07-05,1.7171,1.851,10.5429,16.6122
2006-07-06,1.68,1.8356,10.5862,16.7046
2006-07-07,1.6689,1.8012,10.5176,16.5766
2006-07-10,1.6568,1.7852,10.4613,16.7189
2006-07-11,1.6764,1.7787,10.6204,16.4343
2006-07-12,1.5954,1.7273,10.4376,16.107
2006-07-13,1.574,1.6824,10.2269,15.8367
2006-07-14,1.5264,1.642,10.0936,15.858
2006-07-17,1.5776,1.6795,10.2034,15.9932
2006-07-18,1.5936,1.6705,10.0824,16.1782
2006-07-19,1.6297,1.7199,9.981,16.6477
2006-07-20,1.8225,1.7049,9.6839,16.2564
2006-07-21,1.8291,1.6555,9.7586,16.9821
2006-07-24,1.8502,1.7114,9.7784,17.0746
2006-07-25,1.8655,1.6755,9.7399,17.2311
2006-07-26,1.924,1.3098,9.6433,17.3378
2006-07-27,1.9099,1.3248,9.5658,16.9821
2006-07-28,1.9758,1.3552,9.7089,17.2525
2006-07-31,2.0472,1.3413,9.6709,17.1173
2006-08-01,2.0237,1.3128,9.3934,17.0675
2006-08-02,2.0532,1.3014,9.1863,17.288
2006-08-03,2.0963,1.3313,9.3904,17.224
2006-08-04,2.0575,1.3612,9.3519,17.2809
2006-08-07,2.0246,1.3358,9.4545,17.2311
2006-08-08,1.9514,1.3148,9.5308,17.3165
2006-08-09,1.9156,1.3074,9.4292,17.3876
2006-08-10,1.93,1.3213,9.3607,17.4019
2006-08-11,1.9174,1.3004,9.2181,17.3805
2006-08-14,1.9261,1.3233,9.2413,17.4517
2006-08-15,2.0017,1.3852,9.53,17.5797
2006-08-16,2.0478,1.3941,9.6989,17.6368
2006-08-17,2.0361,1.451,9.6508,17.6368
2006-08-18,2.0457,1.4525,9.5898,18.4151
2006-08-21,2.005,1.4031,9.4382,18.6508
2006-08-22,2.037,1.4151,9.463,18.2938
2006-08-23,2.0276,1.4036,9.3414,18.3295
2006-08-24,2.0427,1.3951,9.3489,18.3794
2006-08-25,2.071,1.3981,9.3372,18.458
2006-08-28,2.0177,1.442,9.5295,18.5294
2006-08-29,2.0026,1.4725,9.4795,18.4508
2006-08-30,2.0171,1.5298,9.5245,18.4223
2006-08-31,2.0439,1.5378,9.469,18.3509
2006-09-01,2.0599,1.5842,9.4707,18.4508
2006-09-05,2.1533,1.6076,9.6148,18.2866
2006-09-06,2.1096,1.5363,9.5093,18.2866
2006-09-07,2.193,1.4829,9.468,18.1581
2006-09-08,2.1846,1.5218,9.452,18.2795
2006-09-11,2.184,1.5358,9.6081,18.5008
2006-09-12,2.1879,1.5822,9.8034,18.5151
2006-09-13,2.2352,1.5797,10.1704,18.5508
2006-09-14,2.2343,1.5787,10.1056,18.8007
2006-09-15,2.2322,1.6221,10.2532,19.172
2006-09-18,2.2259,1.6001,10.3735,19.1292
2006-09-19,2.2222,1.5752,10.1014,19.1792
2006-09-20,2.2671,1.6021,9.931,19.4077
2006-09-21,2.2488,1.5074,10.1774,19.2077
2006-09-22,2.199,1.5383,10.1006,19.0364
2006-09-25,2.2819,1.5857,10.1056,19.2434
2006-09-26,2.3379,1.6211,10.1779,19.4219
2006-09-27,2.3018,1.6126,10.0791,19.5933
2006-09-28,2.3198,1.5882,10.0956,19.5648
2006-09-29,2.3189,1.6021,10.0536,19.529
2006-10-02,2.2551,1.5398,10.0421,19.5362
2006-10-03,2.2313,1.5892,10.1071,19.5433
2006-10-04,2.2707,1.6341,10.3988,19.9503
2006-10-05,2.2542,1.662,10.3015,19.9361
2006-10-06,2.2358,1.6256,10.5189,19.9004
2006-10-09,2.2481,1.665,10.7315,19.7932
2006-10-10,2.2234,1.6271,10.6727,19.7718
2006-10-11,2.206,1.6415,10.669,19.6647
2006-10-12,2.2671,1.6735,10.6925,20.1503
2006-10-13,2.2599,1.662,10.689,20.2574
2006-10-16,2.2713,1.6261,10.5501,20.3145
2006-10-17,2.2379,1.6196,10.5224,20.3074
2006-10-18,2.2451,1.6116,10.4891,20.3645
2006-10-19,2.3795,1.6231,10.658,20.2002
2006-10-20,2.4084,1.6246,11.4987,20.3002
2006-10-23,2.4539,1.64,12.0268,20.3145
2006-10-24,2.4415,1.6775,11.8399,20.1931
2006-10-25,2.4605,1.8795,12.1724,20.2145
2006-10-26,2.4759,1.9104,12.1348,20.2431
2006-10-27,2.4223,1.9074,11.8872,20.236
2006-10-30,2.4226,1.9029,11.9215,20.3716
2006-10-31,2.4424,1.8999,11.917,20.5001
2006-11-01,2.3846,1.8735,11.6946,20.5716
2006-11-02,2.3792,1.868,11.7549,20.543
2006-11-03,2.3584,1.8685,11.8021,20.5144
2006-11-06,2.4012,1.9059,11.931,20.593
2006-11-07,2.4253,1.9338,11.8214,20.6715
2006-11-08,2.4837,1.9688,11.8822,20.6929
2006-11-09,2.5105,1.9373,11.8229,20.8929
2006-11-10,2.5039,1.9583,11.8459,20.8786
2006-11-13,2.541,1.9947,12.033,20.9571
2006-11-14,2.5605,2.0705,12.2399,20.9418
2006-11-15,2.5319,2.1249,12.3057,20.864
2006-11-16,2.5789,2.1369,12.405,21.1148
2006-11-17,2.5861,2.1224,12.4773,21.0647
2006-11-20,2.6048,2.1169,12.3837,21.4157
2006-11-21,2.669,2.1219,12.749,21.4372
2006-11-22,2.7205,2.1428,12.7079,21.4372
2006-11-24,2.7603,2.1154,12.6326,21.3226
2006-11-27,2.6973,2.0376,12.1261,21.122
2006-11-28,2.7657,2.0411,12.2449,21.0575
2006-11-29,2.7654,2.0266,12.1236,21.1865
2006-11-30,2.7612,2.0122,12.1276,21.036
2006-12-01,2.7509,1.9658,12.0273,20.864
2006-12-04,2.7449,1.9503,12.1286,21.0145
2006-12-05,2.7494,1.9443,12.1824,20.8712
2006-12-06,2.706,1.9403,12.2252,20.7709
2006-12-07,2.622,1.9014,12.0733,20.6706
2006-12-08,2.6587,1.9184,12.1101,21.0647
2006-12-11,2.6735,1.9299,12.1056,21.165
2006-12-12,2.5949,1.9184,12.0518,21.0862
2006-12-13,2.6825,1.9204,11.982,21.1721
2006-12-14,2.6675,1.9463,12.0603,21.5447
2006-12-15,2.6425,1.9957,12.0148,21.6307
2006-12-18,2.5747,1.9583,11.577,21.4157
2006-12-19,2.6,1.9663,11.7228,21.4874
2006-12-20,2.5533,1.9957,11.5795,21.559
2006-12-21,2.4973,1.9897,11.4119,21.4802
2006-12-22,2.4762,2.0072,11.3964,21.2366
2006-12-26,2.4554,1.9852,11.4452,21.4874
2006-12-27,2.4557,2.0097,11.7078,21.5089
2006-12-28,2.4361,2.0057,11.571,21.4802
2006-12-29,2.5557,1.9683,11.519,21.3942
2007-01-03,2.5244,1.9304,11.6968,21.3942
2007-01-04,2.5804,1.9403,12.0888,21.3584
2007-01-05,2.562,1.9139,12.1871,21.2366
2007-01-08,2.5747,1.8705,12.0968,21.4444
2007-01-09,2.7886,1.8845,12.1449,21.4659
2007-01-10,2.922,1.853,12.2439,21.2509
2007-01-11,2.8859,1.8655,12.5006,21.9961
2007-01-12,2.8503,1.9054,12.6326,22.3615
2007-01-16,2.925,1.9284,12.6146,22.3257
2007-01-17,2.8603,1.8894,12.4395,22.2827
2007-01-18,2.6831,1.8446,12.2031,22.211
2007-01-19,2.666,1.8466,12.2512,22.2898
2007-01-22,2.6145,1.8431,12.0283,22.0104
2007-01-23,2.5816,1.8171,11.9835,22.0247
2007-01-24,2.6117,1.8585,12.4843,22.2755
2007-01-25,2.5982,1.8495,12.2096,21.817
2007-01-26,2.572,1.8381,12.4035,21.9244
2007-01-29,2.5888,1.867,12.3192,21.8743
2007-01-30,2.5771,1.848,12.3655,21.8385
2007-01-31,2.5825,1.879,12.5451,22.1107
2007-02-01,2.5527,1.9304,12.051,21.8958
2007-02-02,2.553,1.865,12.0448,21.6307
2007-02-05,2.5286,1.8535,11.6861,21.2151
2007-02-06,2.5349,1.9089,11.7941,21.1435
2007-02-07,2.5952,1.9443,11.7574,21.0432
2007-02-08,2.5961,1.9503,11.7829,20.9644
2007-02-09,2.5084,1.9313,11.5542,20.7637
2007-02-12,2.5569,1.9378,11.4642,20.7351
2007-02-13,2.5515,1.9608,11.4845,20.8569
2007-02-14,2.5696,2.0022,11.6553,21.1373
2007-02-15,2.5669,1.9982,11.5437,21.1804
2007-02-16,2.5554,2.0117,11.7556,20.6628
2007-02-20,2.5876,2.0705,11.8096,20.7275
2007-02-21,2.6871,2.058,11.9037,21.1013
2007-02-22,2.6964,2.0451,11.9035,21.1301
2007-02-23,2.6831,2.0341,11.7726,20.7778
2007-02-26,2.6705,2.0391,11.6303,20.9
2007-02-27,2.5283,1.9368,11.226,20.0373
2007-02-28,2.5488,1.9523,11.2431,20.253
2007-03-01,2.6226,1.9378,11.2125,20.1954
2007-03-02,2.5729,1.88,10.9736,19.9582
2007-03-05,2.6003,1.848,11.0303,19.8071
2007-03-06,2.6566,1.9244,11.4457,20.0085
2007-03-07,2.6425,1.9134,11.3979,19.8503
2007-03-08,2.6509,1.9004,11.3749,19.6418
2007-03-09,2.65,1.9373,11.3309,19.6131
2007-03-12,2.7072,1.9358,11.3756,19.7281
2007-03-13,2.663,1.8865,11.0825,19.2105
2007-03-14,2.7112,1.8994,11.2068,19.6994
2007-03-15,2.6982,1.8845,11.1615,19.6131
2007-03-16,2.6988,1.888,11.0279,19.649
2007-03-19,2.7452,1.9179,11.1875,20.0085
2007-03-20,2.7557,1.9244,11.1387,20.0157
2007-03-21,2.8277,1.9852,11.4207,20.5046
2007-03-22,2.8304,1.9698,11.558,20.3249
2007-03-23,2.8172,1.9443,11.5527,20.1451
2007-03-26,2.8874,1.9458,11.632,20.2889
2007-03-27,2.8756,1.9638,11.5975,19.9294
2007-03-28,2.8088,1.9623,11.554,19.8719
2007-03-29,2.8241,1.9857,11.53,19.951
2007-03-30,2.7988,1.9847,11.4609,20.0373
2007-04-02,2.8211,2.0161,11.4702,19.9438
2007-04-03,2.8467,2.0546,11.8222,20.0373
2007-04-04,2.8398,2.0715,11.7826,20.4902
2007-04-05,2.8521,2.079,11.7949,20.5262
2007-04-09,2.8211,2.078,11.7123,20.5405
2007-04-10,2.8392,2.088,11.6696,20.4183
2007-04-11,2.7892,2.079,11.6203,20.2098
2007-04-12,2.7771,2.1084,11.6918,20.519
2007-04-13,2.7184,2.1154,11.6643,20.5693
2007-04-16,2.7542,2.2546,11.8639,20.6556
2007-04-17,2.7217,2.2481,11.8272,20.7418
2007-04-18,2.7232,2.2441,11.9075,20.5621
2007-04-19,2.7193,2.2266,11.7984,20.6268
2007-04-20,2.7404,2.2421,12.0693,20.8641
2007-04-23,2.8169,2.2331,11.9843,20.6915
2007-04-24,2.8088,2.2321,11.9455,20.6987
2007-04-25,2.8723,2.8337,11.957,20.8425
2007-04-26,2.9774,3.1315,12.0368,20.9216
2007-04-27,3.01,3.1225,11.9825,21.6549
2007-04-30,3.0064,3.0591,11.7916,21.5255
2007-05-01,2.9964,3.0519,11.7321,21.707
2007-05-02,3.0241,3.0517,11.6516,22.0072
2007-05-03,3.0244,3.102,11.8379,22.266
2007-05-04,3.0368,3.1539,11.7851,21.9713
2007-05-07,3.1305,3.0337,11.6888,22.0791
2007-05-08,3.1648,3.0841,11.6773,22.1079
2007-05-09,3.2196,3.1349,11.7384,22.1294
2007-05-10,3.2335,3.0387,11.5437,21.9856
2007-05-11,3.2757,3.0706,11.6756,22.2085
2007-05-14,3.2944,3.0776,11.5515,22.266
2007-05-15,3.2389,3.0217,11.4569,22.2876
2007-05-16,3.2335,3.1534,11.8224,22.4102
2007-05-17,3.2968,3.101,11.7811,22.3453
2007-05-18,3.3142,3.1574,11.7651,22.2371
2007-05-21,3.3733,3.4068,11.7721,22.3958
2007-05-22,3.4203,3.4357,11.9037,22.1361
2007-05-23,3.4007,3.4417,11.8564,22.0568
2007-05-24,3.3344,3.4592,11.8654,21.7611
2007-05-25,3.4227,3.4193,12.0953,21.9847
2007-05-29,3.4447,3.4731,12.1851,22.2083
2007-05-30,3.5778,3.4846,12.4726,22.4391
2007-05-31,3.6507,3.4487,12.4553,22.1362
2007-06-01,3.5667,3.4208,12.5175,22.064
2007-06-04,3.6549,3.5125,12.6844,22.1542
2007-06-05,3.6953,3.6737,12.9789,22.0568
2007-06-06,3.7245,3.6058,12.9641,21.8476
2007-06-07,3.7374,3.5933,12.8843,21.3644
2007-06-08,3.7501,3.6532,12.8951,21.6745
2007-06-11,3.6206,3.55,12.7912,21.6529
2007-06-12,3.6263,3.4951,12.6269,21.5303
2007-06-13,3.5396,3.5359,12.6387,21.9197
2007-06-14,3.5772,3.5884,12.5786,22.0135
2007-06-15,3.6299,3.6113,12.6549,21.9919
2007-06-18,3.7682,3.5829,12.8878,22.0063
2007-06-19,3.7251,3.4821,12.8655,21.9702
2007-06-20,3.6616,3.4467,12.757,21.6457
2007-06-21,3.7324,3.4751,12.8605,21.7971
2007-06-22,3.7052,3.4347,13.1324,21.2706
2007-06-25,3.6854,3.4248,13.1935,21.2706
2007-06-26,3.6043,3.3659,13.2645,21.2922
2007-06-27,3.6718,3.3988,13.1652,21.5447
2007-06-28,3.6317,3.4362,13.1332,21.5158
2007-06-29,3.6763,3.4123,13.0754,21.2562
2007-07-02,3.6528,3.4721,13.2675,21.4509
2007-07-03,3.8309,3.4642,13.3666,21.6529
2007-07-05,3.9989,3.4282,13.549,21.6312
2007-07-06,3.9854,3.4402,13.4932,21.6168
2007-07-09,3.9261,3.5948,13.5722,21.5447
2007-07-10,3.9869,3.5056,13.5917,21.1552
2007-07-11,3.9881,3.528,13.62,21.2706
2007-07-12,4.0387,3.6308,13.6415,21.6889
2007-07-13,4.149,3.746,13.8124,21.5086
2007-07-16,4.1601,3.6756,13.8331,21.6601
2007-07-17,4.1845,3.6806,13.8834,22.201
2007-07-18,4.1607,3.6572,13.7458,22.302
2007-07-19,4.2173,3.6587,13.7231,22.7276
2007-07-20,4.3303,3.5729,13.0109,22.4751
2007-07-23,4.3288,3.5784,12.8205,22.4968
2007-07-24,4.0634,3.4542,12.8578,22.2155
2007-07-25,4.1348,4.2986,12.7517,22.1506
2007-07-26,4.3981,4.1904,12.7077,21.624
2007-07-27,4.3333,4.1919,12.805,21.1985
2007-07-30,4.2604,4.1251,12.9106,21.2057
2007-07-31,3.9691,3.9176,12.7577,20.91
2007-08-01,4.0667,3.8562,12.8313,21.1335
2007-08-02,4.1116,3.9759,12.783,21.2922
2007-08-03,3.9718,3.8308,12.5826,20.8884
2007-08-06,4.0743,3.9405,12.7577,21.3067
2007-08-07,4.0676,3.9475,12.9083,21.3139
2007-08-08,4.0369,3.8797,13.1525,21.6384
2007-08-09,3.8074,3.6966,12.876,21.1335
2007-08-10,3.7655,3.73,12.9016,20.708
2007-08-13,3.8495,3.7345,12.8953,20.6503
2007-08-14,3.7363,3.6637,12.7227,20.4628
2007-08-15,3.6119,3.6103,12.4463,20.3397
2007-08-16,3.526,3.6308,12.2954,20.1298
2007-08-17,3.6769,3.742,12.5086,20.4483
2007-08-20,3.6817,3.726,12.4555,20.4555
2007-08-21,3.8429,3.8652,12.6729,20.318
2007-08-22,3.9917,3.9156,12.8265,20.4266
2007-08-23,3.9483,3.8557,12.8125,20.4845
2007-08-24,4.0758,3.953,12.8828,20.8536
2007-08-27,3.9839,3.9231,12.8393,20.622
2007-08-28,3.8203,3.8018,12.6677,20.2167
2007-08-29,4.039,3.943,12.8298,20.6944
2007-08-30,4.1044,3.9245,12.7927,20.593
2007-08-31,4.1716,3.9859,12.8891,20.7957
2007-09-04,4.3427,4.1251,13.1367,20.8536
2007-09-05,4.1197,4.1774,13.203,20.6148
2007-09-06,4.067,4.3001,13.0959,20.926
2007-09-07,3.9694,4.2158,12.9916,20.5858
2007-09-10,4.1182,4.157,12.8698,20.6148
2007-09-11,4.0815,4.3036,13.0411,20.9405
2007-09-12,4.1225,4.3545,13.0742,20.9405
2007-09-13,4.133,4.3525,13.1274,21.107
2007-09-14,4.1815,4.378,13.2268,21.0201
2007-09-17,4.1695,4.3351,13.1405,20.7921
2007-09-18,4.2451,4.4268,13.3899,20.9405
2007-09-19,4.2405,4.4393,13.6795,20.7523
2007-09-20,4.2267,4.4717,13.8291,20.5714
2007-09-21,4.3424,4.554,14.011,20.7377
2007-09-24,4.4668,4.6184,14.2091,21.0491
2007-09-25,4.6144,4.6628,14.2336,21.3964
2007-09-26,4.602,4.6603,14.2126,21.3531
2007-09-27,4.6541,4.6578,14.1961,21.3458
2007-09-28,4.6231,4.6463,14.1903,21.3241
2007-10-01,4.7095,4.6593,14.5726,21.5486
2007-10-02,4.7731,4.6069,14.6186,21.4978
2007-10-03,4.7572,4.6116,14.6093,21.3187
2007-10-04,4.7066,4.6019,14.4845,21.5051
2007-10-05,4.8635,4.6603,14.8602,21.5992
2007-10-08,5.0581,4.781,15.2497,21.5992
2007-10-09,5.0566,4.7547,15.3889,21.7873
2007-10-10,5.0244,4.7216,15.6442,21.8815
2007-10-11,4.887,4.4563,15.5594,21.6498
2007-10-12,5.0383,4.6074,15.9444,21.838
2007-10-15,5.0301,4.5156,15.5121,21.7439
2007-10-16,5.1084,4.4657,15.4093,21.9466
2007-10-17,5.2039,4.5166,15.8466,22.4967
2007-10-18,5.2265,4.4817,16.0002,22.5546
2007-10-19,5.1337,4.4772,16.1275,21.838
2007-10-22,5.2524,4.5535,16.2786,22.0841
2007-10-23,5.6079,5.0289,16.9045,22.3664
2007-10-24,5.6009,4.4258,16.9057,22.6198
2007-10-25,5.506,4.3999,16.7229,23.1554
2007-10-26,5.5639,4.4892,16.8752,25.3559
2007-10-29,5.5756,4.4942,16.991,25.0229
2007-10-30,5.6332,4.4014,17.3798,25.7467
2007-10-31,5.722,4.4468,17.6857,26.6443
2007-11-01,5.6464,4.372,17.5909,26.8252
2007-11-02,5.6594,4.2887,17.792,26.8252
2007-11-05,5.6085,4.2084,18.1522,26.5864
2007-11-06,5.7775,4.353,18.556,26.3548
2007-11-07,5.6121,4.3417,18.3346,25.7105
2007-11-08,5.2857,4.169,17.3565,25.146
2007-11-09,4.9816,3.935,16.6093,24.4149
2007-11-12,4.6319,3.8407,15.8113,24.1615
2007-11-13,5.1199,3.9834,16.5238,25.0229
2007-11-14,5.0039,3.9161,16.0517,24.638
2007-11-15,4.9494,3.8831,15.7508,24.5146
2007-11-16,5.0123,3.9206,15.8503,24.7542
2007-11-19,4.9388,3.9495,15.6557,24.6598
2007-11-20,5.0864,4.0098,16.2233,25.11
2007-11-21,5.0747,3.9784,16.523,24.8559
2007-11-23,5.1675,4.0617,16.9277,24.7688
2007-11-26,5.1976,4.0554,16.6601,23.9409
2007-11-27,5.266,4.2692,16.8494,24.0063
2007-11-28,5.4289,4.5042,17.317,24.471
2007-11-29,5.5515,4.4468,17.4356,24.3912
2007-11-30,5.4892,4.5171,17.3355,24.3984
2007-12-03,5.388,4.5346,17.0486,23.9046
2007-12-04,5.4166,4.7092,17.1144,23.7957
2007-12-05,5.588,4.6483,17.4733,24.7978
2007-12-06,5.7221,4.6992,17.8923,25.0883
2007-12-07,5.8531,4.7042,17.8826,25.0737
2007-12-10,5.8504,4.6398,17.9714,25.2407
2007-12-11,5.6796,4.5266,17.4907,24.7615
2007-12-12,5.7495,4.553,17.4943,25.0302
2007-12-13,5.7787,4.6089,17.3618,25.5748
2007-12-14,5.7353,4.4433,17.2594,25.6401
2007-12-17,5.5549,4.2443,16.7409,24.9721
2007-12-18,5.5121,4.3341,16.8439,25.2262
2007-12-19,5.5163,4.4583,16.9445,25.2625
2007-12-20,5.6395,4.5181,17.2527,25.7926
2007-12-21,5.8413,4.552,17.4278,26.1847
2007-12-24,5.9886,4.5396,17.5289,26.5623
2007-12-26,5.9932,4.6313,17.7818,26.5841
2007-12-27,5.9817,4.7012,17.5291,26.1194
2007-12-28,6.0197,4.7112,17.5739,26.2283
2007-12-31,5.9669,4.6209,17.2975,25.8507
2008-01-02,5.8693,4.8009,17.1401,25.5748
2008-01-03,5.8721,4.7491,17.1436,25.6837
2008-01-04,5.4238,4.4288,16.4349,24.9648
2008-01-07,5.3512,4.4303,16.2411,25.1318
2008-01-08,5.1587,4.3834,15.8016,24.2895
2008-01-09,5.4042,4.2508,16.3399,25.0084
2008-01-10,5.3627,4.2029,16.178,24.9285
2008-01-11,5.2021,4.0443,15.9659,24.6235
2008-01-14,5.3856,4.1335,16.3554,24.9721
2008-01-15,5.0921,4.0024,15.9509,24.6889
2008-01-16,4.809,4.0078,15.4081,24.1297
2008-01-17,4.8466,3.9964,15.0288,24.0426
2008-01-18,4.8608,3.9784,15.0153,23.97
2008-01-22,4.6885,3.9146,14.6176,23.2293
2008-01-23,4.1894,3.6896,13.7238,23.1858
2008-01-24,4.0848,3.8742,14.3709,24.1443
2008-01-25,3.9164,3.8707,14.1686,23.9192
2008-01-28,3.9164,3.7819,13.9079,23.7594
2008-01-29,3.9625,3.6886,13.7713,23.6723
2008-01-30,3.9818,3.7016,13.7151,23.3818
2008-01-31,4.0776,3.8757,14.116,23.6723
2008-02-01,4.0291,3.7225,12.9053,22.1109
2008-02-04,3.9658,3.6886,12.3933,21.9223
2008-02-05,3.8968,3.5958,12.6777,21.109
2008-02-06,3.6751,3.4163,12.5503,20.7096
2008-02-07,3.6522,3.537,12.6314,20.4192
2008-02-08,3.7799,3.6662,12.9251,20.7387
2008-02-11,3.8995,3.7505,13.0369,20.4845
2008-02-12,3.7613,3.7136,12.9601,20.5789
2008-02-13,3.898,3.8772,13.3736,21.0291
2008-02-14,3.8396,3.7809,13.3143,20.6951
2008-02-15,3.7543,3.6392,13.249,20.637
2008-02-19,3.6805,3.5953,12.7315,20.5353
2008-02-20,3.7299,3.6732,12.7327,20.5718
2008-02-21,3.6613,3.4866,12.5791,20.4843
2008-02-22,3.5986,3.5953,12.7027,20.1781
2008-02-25,3.607,3.6547,12.1684,20.2948
2008-02-26,3.5893,3.5759,11.6118,20.6884
2008-02-27,3.704,3.535,11.8287,20.6009
2008-02-28,3.9134,3.3843,11.8919,20.3604
2008-02-29,3.7661,3.2158,11.7866,19.8282
2008-03-03,3.667,3.114,11.4324,19.6751
2008-03-04,3.754,3.2592,11.1217,20.1125
2008-03-05,3.7501,3.2417,11.1993,20.4988
2008-03-06,3.6429,3.1295,10.8241,20.0979
2008-03-07,3.6826,3.1968,10.8403,20.3166
2008-03-10,3.6055,3.1659,10.3468,20.4479
2008-03-11,3.8363,3.3494,11.0027,21.3445
2008-03-12,3.7965,3.3175,11.0112,20.8707
2008-03-13,3.8541,3.4078,11.082,20.8634
2008-03-14,3.814,3.4028,10.9546,20.3823
2008-03-17,3.8176,3.3185,10.5031,20.6301
2008-03-18,4.0011,3.5764,10.9857,21.4466
2008-03-19,3.9062,3.5001,10.8065,20.8634
2008-03-20,4.0146,3.6507,10.8453,21.2716
2008-03-24,4.2032,3.7884,11.521,21.2643
2008-03-25,4.2469,3.7495,11.2763,21.2424
2008-03-26,4.3698,3.6811,11.4617,20.8196
2008-03-27,4.2249,3.5315,11.1087,20.4479
2008-03-28,4.308,3.4796,10.9586,20.3458
2008-03-31,4.3228,3.5564,11.0184,20.6884
2008-04-01,4.5044,3.8258,11.6498,21.5048
2008-04-02,4.443,3.8592,11.6496,21.257
2008-04-03,4.5671,3.738,11.3849,21.1404
2008-04-04,4.6114,3.8343,11.7844,21.257
2008-04-07,4.696,3.8358,11.9277,21.257
2008-04-08,4.6041,3.8557,11.7023,20.9581
2008-04-09,4.562,3.7106,11.6118,21.0602
2008-04-10,4.6557,3.7325,11.7341,21.2206
2008-04-11,4.4324,3.5909,11.4432,20.6155
2008-04-14,4.4517,3.6218,11.2983,20.4551
2008-04-15,4.4698,3.6163,11.1778,20.5937
2008-04-16,4.63,3.7205,11.3826,21.1039
2008-04-17,4.6538,3.6931,11.2453,21.3008
2008-04-18,4.8512,3.9954,13.4934,21.8694
2008-04-21,5.0656,3.9994,13.4529,22.1755
2008-04-22,4.8259,3.9704,13.8834,22.0516
2008-04-23,4.9069,4.0403,13.6705,22.9264
2008-04-24,5.0891,3.8752,13.5842,23.1815
2008-04-25,5.1129,4.0333,13.6097,21.7454
2008-04-28,5.1885,4.0887,13.8114,21.1331
2008-04-29,5.2732,4.0273,13.9702,20.878
2008-04-30,5.2401,3.9221,14.3659,20.7905
2008-05-01,5.4223,3.9585,14.836,21.432
2008-05-02,5.4506,3.8562,14.5411,21.3153
2008-05-05,5.5648,3.7869,14.8815,21.1987
2008-05-06,5.6229,3.7764,14.6679,21.6507
2008-05-07,5.5003,3.6502,14.4838,21.2935
2008-05-08,5.5747,3.6308,14.5841,21.3372
2008-05-09,5.5262,3.6118,14.3387,21.4247
2008-05-12,5.6681,3.7175,14.6324,21.8621
2008-05-13,5.7223,3.719,14.5838,21.7892
2008-05-14,5.6109,3.7011,14.4162,21.8989
2008-05-15,5.7154,3.7969,14.5338,22.2795
2008-05-16,5.6519,3.8138,14.5105,21.9428
2008-05-19,5.5308,4.1046,14.4467,21.555
2008-05-20,5.6,4.0263,14.4738,21.0429
2008-05-21,5.3678,3.9056,13.7581,20.6697
2008-05-22,5.3334,3.9535,13.7448,20.8307
2008-05-23,5.4575,3.9081,13.6237,20.5234
2008-05-27,5.616,4.0213,14.031,20.8087
2008-05-28,5.6335,3.9944,14.2146,20.6185
